index,is_hatespeech,class,text
12470,1,0,litterally cant wait for this weekend with my bad bitches 128527
12471,1,0,little bitch
12472,0,0,little bitty bumble bee128029128029 bumblebee httptcowgyl5upjqq
12473,1,0,little fucking gook who smells like shit an than thinking theyre the motherfuckin boss the fuck
12474,0,0,little things can just kill a negros mood man
12475,0,0,live birds found in elmo doll at usmexico border from ap httptcojch9hqvlpl
12476,1,0,living with my bitches live laurenborrelli kathinator6 jennasaispas httptcoc3vy1xuoha
12477,1,0,living with my bitches hashtag live httptco9jkaywgevz
12478,1,0,lmao 128075rt freakyt252 8220vonshayeb my nicca rt freakyt252 1279361279361279368221 wat fool
12479,1,0,lmao 128681on the play rt funnyjulius getting pussy is so easy when they believe youre omar eppss brother or the steelers head coachs son
12480,1,0,lmao 171mickdaddy 171tyleriam i mean damn bitch you was almost ready 20 minutes ago httptcodtqgxjkjv7187187
12481,1,0,lmao i look like some 80s retard today httptcozgfv8z3hqc
12482,1,0,lmao lebrons expression says it all rt 8220inkmyholebody this nigga is a fuckin faggot httpstcogsghizmdmw8221
12483,1,0,lmao rt 80sbaby4life the food aint gon run from you fat bitch
12484,1,0,lmao rt a2dao yeah that pussy yours cee rt yolac come get some breakfast from boom rt ceeross breakfast plz
12485,1,0,lmao rt handsomeesco55 if u live wit ya girl and u do dishes u a faggot
12486,1,0,lmao rt luvv55st so none of you bitches on my tl dirty salad extradressing
12487,0,0,lmao rt moemartin44 the in soles in reebok classics cant even handle the diabetic weight rick ross holds
12488,1,0,lmao rt moemartin44 yo a cooned out nigger boy
12489,1,0,lmao rt checkmyaura 128514rt malik07 thats all it take ima start lifting bitches up after the club too
12490,0,0,lmao rt ipostbadtweets lowkey peyton manning trash
12491,1,0,lmao bitches is crazyafter reading the first sentence to yaself jus see how dumb you sound asidebitchmadethis httptcopkvtascecv
12492,1,0,lmao chill spook rt bakegriffin you think you better than niggas cause you in miami you 252ber colored faggot bmorehumble
12493,1,0,lmao drake is on some bullshit with serena williams wallah she looks like a tranny
12494,1,0,lmao he left that bitch128514128514128514128514
12495,1,0,lmao if i catch u in tha field im blowin 1282991281681282991281681282991281688220horsepowerwill paperchaysin shut yo bitch ass up opp lol8221
12496,1,0,lmao let these hoes be hoes aint no savin nem
12497,1,0,lmao look at these hoes rt rarehiphoppic httptcolocexe8rcd
12498,0,0,lmao redskins turnin up
12499,1,0,lmao shorty twitter name is pussy 2 chubbylmfao im dead
12500,1,0,lmao that the funniest way to disrespect a person by calling him a itty bitty bitch makes me feel low in life
12501,0,0,lmao the shovel video is pretty awesome she went down like a ton of bricks lol gotta love honky riff raff savages that is all
12502,1,0,lmao they got the titanfall jump in this bitch
12503,1,0,lmao this bitch high asf and she asked me do i look high
12504,1,0,lmao this bitch thinks she fancy with some michael kors
12505,1,0,lmao this bitch
12506,1,0,lmao trifling ass bitch
12507,1,0,lmao wack ass rappers stay mad make better music then little bitch rt freddiegibbs bjames055 get on the suck my dick list
12508,1,0,lmao wallah youre nasty bitch
12509,1,0,lmao rt capotoheaven lmao rt heauxmersimpson atlanticcity youll never be vegas you faggot punk bitch
12510,1,0,lmao rt cholliegrapes is fish pussy wett
12511,1,0,lmao rt humonthese harden look like the last air bender out this bitch httptcojn8exkxf
12512,1,0,lmao you niggas regionally picky about hoes now just say anything on twitter makes its fun tho
12513,1,0,lmao rt carmelioanthony nobody cleans a house faster than a nigga expecting some pussy
12514,1,0,lmao i still feel played bout this hoe
12515,1,0,lmao these hoes
12516,1,0,lmaoo 8220leanandcuisine bad bitch can i hit that you matching or bad bitch bats eyelashes are you matching or8221
12517,1,0,lmaoo i shouldve seen that coming rt datboyrayt 1alaaz fat bitches need love to craig
12518,1,0,lmaoo rt 8220prayingforhead 8220angelsamuels prayingforhead baestation ur a bitch for not following back 1285758221 httptcop43u1qubwk8221
12519,1,0,lmaoo rt deladavid jaetips bruh make a song called uber and the hook can be that uber make that pussy wet
12520,1,0,lmaoo rt imcoollikethat stfuwho are u to prefer what a woman wears on her feet bitch rt 80sbaby4life i hate bitches that wear wedges
12521,1,0,lmaoo man this bitch thinks shes so intelligent
12522,1,0,lmaoo shut up hoe
12523,1,0,lmaoo tony spanked it maaad times to that bitch voice
12524,1,0,lmaoo u a downgrade has been jayin ass bitch
12525,0,0,lmaoo we was sayin this same statement last year rt deeswaggyjay93 boozer is trash bro im done 128514
12526,1,0,lmaooo rt handsomeesco55 she a tranny if she can open a jar of pickles by herself
12527,0,0,lmaooo naw man rt diponline yo want in rt humbltonbanks u serious bro lol rt cheezmoejenkinz 2310am early bird special
12528,1,0,lmaooo nigga said a hol it down dyke was in the background
12529,1,0,lmaooo wait so why everybody talm bout card crackers i missed it
12530,1,0,lmaoooo rt hand2dahairline his sister probably got the pussy that night rt nocutcard neverforget httptcohkxebfwdyz8221
12531,1,0,lmaoooo deep rt haneema that girl curved every nigga that tried to holla and nobody said fuck you then bitchwhiteprivilege
12532,1,0,lmaoooo nah im down here turning up rt 4tr0n3 yah not gonna believe this but itsnotharold being a bitch in bg being a bitch 128514128514128514128514
12533,0,0,lmaoooo kingkomo a bird in the hand is worth two in the bush httptco50ye6jaadu
12534,1,0,lmaoooort bakegriffin remember when yall bitches were lotus flower bombs around this time last year
12535,1,0,lmaooooo rt savvgrace bitches be like 8220relationship goals82218230 dumb ass nigga httptco5cunhfd79o
12536,1,0,lmaooooo im outta here rt da1eyecreep bobby shmurda looks like a negro league player httptcosngynagulc
12537,1,0,lmaoooooo 171pubesonfleek that bitch stripping at a murder scene 8220itsdollycouture my view 128525 httptcooijizl0naf
12538,0,0,lmaoooooo supreme being trash guess bape is trash to huh
12539,1,0,lmaoooooo rt heauxmersimpson rt iluvfashion618 dre really is a big sloppy bitch hes fat as shit
12540,1,0,lmaoooooo lil dave you a hoe for that
12541,1,0,lmaoooooooo rt 80sbaby4life you woke up a faggot didnt you rt maxinbetha my nigga aint get carded since i was a sophomore b
12542,1,0,lmaoooooooo rt cholliegrapes dumped the shyt outta me fuck wrong with her im perfect like angel pussy
12543,1,0,lmaoooooooo rt heauxmersimpson dangelo prolly nice as shit at madden now lmao fat bitch
12544,1,0,lmfao rt gahdamnanimal fat hoes in tight clothes be lookin like a half opened can of biscuits
12545,1,0,lmfao rt luvv55st eating pussy rt danablack55st of what 128064 rt creativeblair i really want my braces off its in the way 128553128553
12546,0,0,lmfao rt nydailynews the new york yankees have won 27 world series titles 8211160the most of alltime
12547,1,0,lmfao rt trishaann i only twerk to somewhere in america because when hov says twerk you twerk bitch
12548,1,0,lmfao all bitches is hoes then
12549,1,0,lmfao bitch got her shit rocked
12550,1,0,lmfao but we dont talk gtfoh 128514128514 bitch i guessed it amp i was right 128514128527
12551,1,0,lmfao custy bitches be like come on in
12552,1,0,lmfao hoe
12553,1,0,lmfao niggas was going ham on the trash can in class
12554,0,0,lmfao no you didnt rt ss4fresh vivelacourtney got cute new avi and all but she too old for colored contacts 128073128064128584
12555,1,0,lmfao rightrt kohkohbxtchzz you knew you was sidechick stop hating hoe
12556,1,0,lmfao this is some straight up retarded shit up in here
12557,1,0,lmfao u sloth trinidad james with a relaxer lookin ass bitchflowybri i hate niggers imma start talking to white boys
12558,1,0,lmfao watching brokeback mountain with taylor cuz weve both never seen it aha queers mckinley719
12559,1,0,lmfao oh i forgot texting it to u now rt darealquitam vonshayeb i told u to text me what i need to buy for the salad a bitch hungry
12560,1,0,lmfaooo nigga rt senorsteez nigga yo lips look like a charcoal bitch pussy
12561,1,0,lmfaooo this bitch hits my car and calls the cops and says it was my fault 128514128514128514 dumb bitch
12562,1,0,lmfaooo8220adrienbroner two bad bitches giving me head at the same dam time oldpics lol httptcoy4dxfh8nlv8221
12563,1,0,lmfaoooo fizz baby mama snatched that bitch soul
12564,1,0,lmfaooooo rt miavenise cant trust a bitch that dont smile with her teeth
12565,1,0,lmfaoooooo rt brycehamilton11 im so glad my shorty aint all over twitter and ig tryna be a famous columbus hoe 128514128514128514128514
12566,1,0,lmfaoooooo rt toodopeforlife lmfaooooooopoooooo rt djkayyohh 8220here come yo bitch ass auntie8221 httptcoe5kllhp0cv
12567,1,0,lmfaooooooooo bro rt brandnewandrew strippers on twitter talking about how much money they made tonight like bitch i will rob you
12568,1,0,load this bitch up with kool aid
12569,1,0,lock 5 fat bitches in 1 room for 5 days with just 5 mcdoubles now thats hunger games
12570,0,0,log off nigger rt polokingbc relationshipgoals httptcoge9koimygj
12571,1,0,lol facts mikediggem the baddest bitches be porn stars n strippers
12572,1,0,lol active rt sherinavictoria idgaf about an active hoe as long as shes not fucking my man need to learn how to mind your business
12573,1,0,lol me next time bitch
12574,1,0,lol father has bitches pouring arizona tea on themselves in this one video
12575,1,0,lol i followed the bitch just so i can unfollow her cause she talkin shit shit away with her two
12576,1,0,lol i love when ppl think ima fucking look away like a pussy when i catch them staring at me lmao look away hoe
12577,1,0,lol i make hoes madd hahhaha nofakingg
12578,1,0,lol i never understood retards who use the atm and pay a 2 fee to get 20 and put it in gas so the dont pay the credit price
12579,1,0,lol i see what you did there rt jaywiz614 itsnotharold hell yeah bitches hate that shit
12580,1,0,lol i told kenzies bf i was going to stop cussing and he lold in my face like bitch u dont even know me
12581,1,0,lol i told my brother imma good christin girl he said nah u a wholesome hoe lmaoo so bogus who says shit like dat he mean af
12582,1,0,lol it aint nun wrong wit tryn to be 1 of da realist niccas n da city tho salute
12583,1,0,lol jk i changed my number on them hos
12584,1,0,lol lebron a bitch now that basketball is back say goodbye to sports center its lebron center now
12585,1,0,lol nicca dime game got soo much clout niccas goin to da store to buy sum dice
12586,1,0,lol rt hurricanesensei vianawf just need to know what that pussy like so one time is fine with me
12587,1,0,lol rt jayfucknharris youuuuu got niggas but i dont got bitches
12588,1,0,lol rt mstamarshawnice most chicks that go to enon are hoes or reformed hoes
12589,1,0,lol sam said betty boop is a hoe 128514
12590,1,0,lol actually bitch please choke on my nuts
12591,1,0,lol at bitches thinking kanye is the perfect man because he opened the car door for his wife you bitches dont know wtf yall need
12592,1,0,lol at the random fist fight aka pussy shove match at dnd tonight
12593,1,0,lol at these honkies talking trash im done with this shit growup whitetrash
12594,1,0,lol at this bitch ass boy telling me how to respond to peer pressure for values of peer pressure that equal being called a groupie
12595,1,0,lol bitch
12596,1,0,lol bitch u a has been
12597,1,0,lol bitch you think youre classy the fuck ever
12598,1,0,lol bitches be hella mad about they exs like why cant you be friends and forget about the past
12599,0,0,lol colored contacts played out
12600,1,0,lol dat bitch petty
12601,1,0,lol faggot team pipe beef
12602,1,0,lol hell naw fuck dat one swing all swing bitch one gone get punch then the rest gone get punched tf out lmao
12603,0,0,lol ike turner httptco8ynqyyaojo
12604,1,0,lol im out here curving bitches like im taken
12605,1,0,lol its 436 and bitches are out here staggering drunk
12606,1,0,lol lawwwddd thats why i aint fuck with jitt i never wanna be labeled a hoe
12607,1,0,lol life made her a hoe
12608,1,0,lol look loverhateme is mike browns twitter look at the trash he wrote about lmao gentle giant my ass ferguson
12609,1,0,lol my brother a fag mann
12610,1,0,lol my brothers just said he a pussy ass niga well in the words of wizdom i second dat lmaoo leave u hurt out here
12611,1,0,lol my porn name is master licker wtf y i gotta have dat bitch ass name
12612,1,0,lol niccas remember the ginyu force 128514
12613,1,0,lol niggas out here saving hoes 128514128514
12614,1,0,lol niggas still be talking about me threw bitches smh
12615,1,0,lol petty ass rt breadtruckkbri lmmfaooooo drake a hoe 128514128514128514 httptcomstseeet4r
12616,1,0,lol shawty at sheets gave me her number haha i throw tht shit in trash outside
12617,1,0,lol stop fuckin wit dem birds rt drako713 fuck yall hoes all yall do is lie
12618,1,0,lol thats some hoe shit
12619,1,0,lol they tricking niccas left n right
12620,1,0,lol this freshman said why dress up as a baby thats so retarded i said well i mean u act like a baby so might as well dress like one
12621,1,0,lol this girl makes fun of guys for having like light voices but im just like bitch your voice is like deeper than five men together wtf
12622,1,0,lol u mad motherfuckin hoe
12623,1,0,lol when a nigga say he miss u say dont miss me miss ya bitch lmao
12624,1,0,lol youre a cunt liar and i hope you drop dead k
12625,1,0,lol 8220itzsweetzbitch ooop qt tiffanyp0rsche you little twats8221
12626,1,0,lol so since im from the south i automatically sound like a fucking redneck hahahaha how about fuck you stupid ass
12627,1,0,lol what i look like waiting on another nigga bitch128514128514128514
12628,1,0,lol nice crutch hoe
12629,0,0,lol shut up rt abrown252 vonshayeb lmao early bird gets the worm
12630,1,0,lololol joey lattimes phone just called him retarded
12631,1,0,lolololol not to be a hoe but that was a nyyce one
12632,1,0,long hair pussy any time you want it
12633,1,0,long neck ass bitch lmbo
12634,0,0,long yellow
12635,1,0,longway bitch
12636,1,0,look a yall makeup bitches lookin like a ghost when ya wake up bitches
12637,1,0,look at me does it look like i give a fuck or half a fuck or the square root of a fuck no the slope of my fuck is zero
12638,1,0,look at that thot pussy popping for usher
12639,1,0,look at them hoes man fuck them hoes niggah lets get smoked
12640,1,0,look at this bad bitch racheldority httptcojnnqwisao5
12641,1,0,look at this coon ass nigga here standing on a damn toilet looking around for his manhood8230 httptco3wypsnrlu3
12642,1,0,look at this fucking kaffirs hairdo only a nigger httptcolmwqj1etoa
12643,1,0,look at this little faggot kellz622 tell her shes beautiful as much as you can itll make her smile
12644,1,0,look at this pussy yatchakhannah httptcocpyo5yp005
12645,1,0,look at yall bitches only hmu when ya wifi on bitches
12646,1,0,look at you lying ass bitches couldnt finish school stripping on ya mind ass bitches
12647,1,0,look at you now look at us all my niggas look pussy as fuck
12648,1,0,look bitch go and suck a dick im a real street nicca i aint wit dat sucka shit
12649,1,0,look rich act poor and never trip over a bitch that aint yours 128175
12650,1,0,look call me chubby call me a dumb stoner say im an asshole whatever but we alllll know i can rap bitch shut the hell up hahaha
12651,1,0,looked like you but at the same time looked like some biker bitch or punk rock bitch from a 90s movie
12652,1,0,lookin at my bitch i bet she give yo ass a bone
12653,1,0,lookin at u hoes federalboobieinspector httptcowxlgv8xkdx
12654,1,0,lookin for your bitch she probably with me
12655,1,0,lookin like a total swag fag ayeeee
12656,0,0,looking back i liked colored better lets go back to that
12657,0,0,looking forward to ncaa and nba basketball 127936 in the states soon iubb hoosiers pacers pacernation and of course breadsticks
12658,1,0,looking like a nappy headed hoe but reppin that patrick ewing crew neck tho httptco6z7snf26xh
12659,0,0,looks as if federal gun laws to be proposed this week lack awb hope the media and antigun crowd choke on crow
12660,0,0,looks like a tool but is useful as a clay hammer fag hoppondis httptcok7wqlawrwm
12661,0,0,looks like the yankees will be competing with boston for the east cellar this year mlb
12662,1,0,looks like the next douche bag teabagger to be crowned governor is some ghoul named ducey rhymes with douchy azgov azvotes tcot gop
12663,1,0,lord rt bbbnnnnnnas cocainemodel just shut up you pathetic ass bitch youre so worthless
12664,1,0,lord please get me out of this ghetto ass hospital 128514128514
12665,1,0,los bitch taught me the true meaning of gravity when her panties kissed her ankles
12666,1,0,los bitch told me if my name start with a d i could fucka b c she got the d
12667,1,0,los pussy ass lost by 3 points 128514128514128514 i winnnnnnnnn
12668,1,0,lot of my peeps playing 2nite g playing against the heat my nig louie playing against rutgers and my girl tif playing in the wnba finals
12669,1,0,lou is such a lil bitch
12670,1,0,love a bitch fight
12671,1,0,love fat hoes n tight clothes n granny panties seeeexxaaaay
12672,1,0,love getting nudes from my bitches 128520128520128520128520128520128520128520
12673,1,0,love having subs cause when my mom starts being a fucking bitch i just crank up the system simple solutions
12674,0,0,love is a bird of flames thank you for that song davidlynch chrystabell
12675,1,0,love my bitches cheralynvb mckinley719 lauriemckinley
12676,1,0,love when the bitches take selfies with their tongue out just gearin up for that money shot
12677,1,0,love you more than those bitches before say youll remember baby say youll remember i will love you until the end of time 9203128149
12678,1,0,loveem and hate em 171myshitbit big booty bitches187
12679,1,0,lovin hoes but thats same bitch we put the pipe in she suckin dick thats the same bitch you give goodnight kiss
12680,1,0,low info people are pissed oh no dumb fucks race baiting bitches
12681,1,0,lowkey got a fan of my hoop skills at lbcc aha he my niggah now lol
12682,1,0,lowkey youre still my bitch 128527
12683,1,0,loyal pussy forever bein better than the bitch thats been passed around
12684,1,0,lucky bitch still in ecuador128530
12685,1,0,luda said that his bitch bad well mine looks better in any weather lol
12686,1,0,luke bryan is such a faggot tool
12687,1,0,lying bitch httptcotcjhtfxbhc
12688,1,0,lynch mob thugs threaten zimmerman jury 8216nggas coming for that bitch ass160jury8217 httptcoxy6v2ytyas the hatred wont stop flowingwar
12689,1,0,me too rt freebandversace millerhilife im finna look for tht hoebut shiiiidi know sumptin bout a cont httptlgdb245js
12690,0,0,mt dockozlowski ted cruz we are proud wacko birds standwithcruz keepcruzing is that a pun
12691,1,0,murder her rt repmycityx when u fuck with crazy bitches shit like this happens feel bad for ol boy httptcoijacwo6ob8
12692,1,0,my chest8230 rt lilbthebasedgod ima make a song called perez hilton and its gonabe about a gay party boy who8217s a fat slut with no bitches
12693,1,0,my nigga rt litothegawd feel good to not have no hoes yall cant even throw that charge my way no more
12694,1,0,ma bottom bitch cotton pick if i tell her too she give me money all yo hoe give you is attitude
12695,1,0,macc amp cheese maccin these bitches amp makin my cheese128514128557128514
12696,0,0,mace for your wife charlie brown rejectedpeanutsspecials
12697,0,0,mad respect to affleck for refusing to wear a yankees cap though as a sox fan wearing a mets cap probably irritated him too
12698,1,0,mad that its a pussy gym and full of fuck people
12699,1,0,made it to the world series ned yost out here fucking everybody bitch on the low
12700,1,0,made one of my all time favorites look like a bitch on the grandest stage of em all
12701,0,0,madea and this old hillbilly are hilarious together
12702,0,0,magellan you suck at trash talk physguy2 submix8c
12703,1,0,magic 8 ball are these hoes loyal httptcog77bwiax7f
12704,0,0,majority of it is trash anyway
12705,1,0,majority of the hoes on this gram instafrontin httptco3nn47qas
12706,0,0,majority of the time a womans story is trash anyway
12707,1,0,make my burger bitch 128514128514 httptcostvepvmzzz
12708,1,0,make sure that pussy clean cuz ima eat until you scream
12709,1,0,make up artists cover up for selling pussy or second gig for bartenders or students
12710,1,0,make your first impression with me the best or like nino brown ima cancel that bitch
12711,1,0,makem eat my ass since eating pussy aint major nomore 128175128553128514999665039128584128129128079128522
12712,1,0,makeup be saving alot of these bitches from being single
12713,1,0,makeup save you hoes
12714,0,0,making brownies
12715,0,0,making up drake dissesgtgt rt repmycityx tyzebruh cant wait to call it trash and tell everyone that b l u will forver be the goat out of la
12716,1,0,man fugazi3011 ducked me like a true hick would have split that white trash faggot lid
12717,1,0,man i cant stop looking at this hoe twerking on my facebook
12718,1,0,man i do have hoes and they are all in the same location 128589
12719,1,0,man i hope she dont think i think she a hoe lezgnik
12720,1,0,man i just watched that 50 shades of gay trailer and that shit looked like the wackest movie of all time yall be hyping up trash on here
12721,1,0,man i rather see the morning selfies of bitches who dont change they look with the case of the mondays then see the jaybey poster ijs
12722,1,0,man i swear todays like nation hit tony while hes driving day this chink almost smashed into me
12723,1,0,man i thought that heifer was yo old bitch when you first went to the feds i was that nigga she would smoke with
12724,1,0,man i wish this bitch would just stfu
12725,1,0,man im tired of dealing with these hoes but my dick not
12726,1,0,man im tryin to take my intoxication to charlie sheen levels today and im going to do just that
12727,1,0,man im tryna give chief keefs mixtape a chance but this shit trash
12728,0,0,man arrested after 40 opened nip bottles of vodka found in car httptcovtussbghbr
12729,1,0,man bitches love beyonceno punch line
12730,1,0,man dude next to me got 2 of the worst looking hoes i ever seen but hey it is 2
12731,1,0,man fuck these bitch ass niggas how yall doin
12732,1,0,man heartburn is a bitch
12733,1,0,man if a bad washington heights chick on dyckman likes me grabs her pussy and yells out whats good son im still fuckin
12734,1,0,man if that bitch dont call me back for the job cuhh uma be snapping
12735,0,0,man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime redskinsblow
12736,0,0,man in zebra print dress robs bank httptco3xapayzbge
12737,1,0,man its some bad built bitches in san antonioamp if u cant wear a thong on the beach yo ass bet not retweet this
12738,1,0,man my bitch is beautiful helen of troy
12739,1,0,man stop acting like faggots and go for the win kaepernick7
12740,0,0,man talk to em rt straightcash08 of course nothing is wrong with applebee8217s if you like trash food
12741,1,0,man that bad bitchesbroke niggaz tweet was a trapi feed bullshit negativity and niggaz line up for a plate
12742,1,0,man that nigga courage always bein a bitch hit dat shit lil nigga httptcok3cb7yvvgy
12743,1,0,man that run game aint no hoe fuck alex dont even need his bitch ass
12744,1,0,man theres a lot of fat bitches here
12745,1,0,man these bitches are so boring yo where the outgoing fun wild bitches at
12746,1,0,man these hoes so familiar one minute on the team next minute they aint witcha
12747,1,0,man this bitch smells like cheap lip stick
12748,1,0,man who da fuck let this hoe in the background looking like a got damn zebra betawards
12749,1,0,man why do these hoes even bother wearing clothes when theyre going out like that
12750,1,0,man why the ugliest bitches talk the most
12751,1,0,man i got fucked within an inch of my life this evening im so unbothered by that bitch 128553128514128514 carryon
12752,1,0,man im wish big booty bytches would use some other nickname other than judy shy is so typical and old
12753,1,0,man aunt petunia is a royal bitch
12754,0,0,man that is a serious shiner charas sporting yowza
12755,1,0,mane if dis nicca call me 1 mo time n say he finna pull up but dnt pull up
12756,1,0,mane wtf i wake up look at da window its showin like a mf outsidegood thing a nicca went to walmart yesterday good aone snacks
12757,0,0,mann are first game is 3 weeks from now cant wait once a redskin always a redskin
12758,1,0,mann that pussy throwback
12759,1,0,mann jada pickett was a badddddd bitch lawd
12760,0,0,mannnn tonight feels like trash
12761,1,0,mannnnnn these hoes aint loyal
12762,0,0,manual labor so trash
12763,0,0,many people claiming slippery slope is now absolute are same ones who said slippery slope is an argument for the paranoid delusional tcot
12764,1,0,maple room bitch sacto style
12765,1,0,marca got so many hoes she confused on what to do
12766,1,0,marcus colston so damn trash
12767,0,0,marcus smart belongs on the celtics both trash it was destiny
12768,1,0,marcus is in this hoe schleeeeeeeeeeppppppp
12769,1,0,marijuana turn good pussy great
12770,1,0,marijuana hydro pussy hoe ass titties
12771,1,0,marilyn monroe set the standard for what hoes can achieve in society
12772,0,0,mark teixeira finally stepping up hr and couple of bbs yankees
12773,1,0,married a skinny bitch but trickin wit a thick bitch she got sum big hips i call that boa a hypocrite
12774,1,0,mary jane is a dumb bitch peter has a job saving the city as spiderman and shes bitching about how he hasnt came to her play
12775,0,0,matai ngeli alu o polosi ho nifo
12776,1,0,math is forever confusing to me retard
12777,1,0,matt cancer free gotta hoes throw him some booty before his bedtime
12778,1,0,matt got the shades on tryin to scope a bitch httptcoywaq3hg0wf
12779,1,0,maury is funny sometimes but the ratchet hoes on there need to get knocked the fuck out
12780,0,0,may the bird of paradise fly up your nose may an elephant caress you with his toes may your wife have runners u8230 httptcoh6e278e85s
12781,0,0,maybe barackobama is colored blind with his red lines and all tough talk no walk tcot
12782,0,0,maybe i dont feel too great because i only got 3hrs of sleep surely its not last nights boxes of cookies amp crackers dinner 128055 128534 chunk
12783,1,0,maybe i dont text you first because you read my messages and dont respond 128529128529128529 k bitch ncpostgrad
12784,1,0,maybe i shoulda informed my cousin of my social anxiety before taking me to this over crowded bar on the bright side texas has hott bitches
12785,1,0,maybe ill love you one day maybe well someday grow till then just sit your drunk ass on that runway hoe
12786,1,0,maybe im just some bitter ass nigguh like obito
12787,1,0,maybe im the one maybe im the two maybe im the nigguh that you call when youre through
12788,1,0,maybe if you werent such a conceited bitch more people would like you
12789,1,0,maybe next time i day drink ill balance it out with my bitch mary jane cause itslevelstoothisshit
12790,1,0,maybe reluctantly but theyve done it what does this mean for a discrimination law in the state culturally for queer people in the state
12791,1,0,maybe you should eat makeup so you can be pretty on the inside also bitch
12792,1,0,mayweather is a pussy hes only winning cus he picks his fight and he picks the nobody fighters fightpacquiao floydmayweather
12793,0,0,mccann although not having the greatest of seasons would be a step up from russel martin mccann or carlos ruiz mlb yankees
12794,0,0,mcdonalds is hella trash to me now
12795,1,0,mcdonalds pipe self defence beating httptcogk5wbobjtc this is one nigger whos hand i would shake thats how you deal with sheboons
12796,1,0,me amp elizabeth are down bitches
12797,1,0,me amp lew differ on philosophy i say smack that bitch bet she watch her mouf
12798,0,0,me amp hubby relaxing from the studio for a lilthen headed str8 to my honey doo wop wops bday bash kristen httptcofonjofdzjc
12799,1,0,me amp my next bitch gone turn up on the fashion side amp we aint wearing nun of that designer shit that shit basic af
12800,1,0,me and bryan still out this bitch
12801,1,0,me and da iamcolinquinn gonna do a reboot of da jeffersons only dis time he gonna be weezy and we married pre op trannies
12802,1,0,me and my big ol titty bitch saverearose httptcohgmdurjfyt
12803,1,0,me and my bitch httptcoasyjv2k4tt
12804,1,0,me and my bitch song ifihadme1 httptcoqlt02elfaf
12805,1,0,me and my homie houhefner rockin that bitch all night meetushere now1007165039100716503910071650391007165039 httptco06olvik6ld
12806,1,0,me and my nig yungnaughti be running shit in miami on the court we only lost one game in 3 days
12807,1,0,me and my nigguh stay doin it
12808,0,0,me and this song bird sang in the same hs gospel choir httptcoaj5hwhprwc
12809,1,0,me calling bout a nigga 128564 shit for the birds amp then a nigga that aint fucking me 128514 i do not fucking care
12810,0,0,me gusta pollo so espa241ol that lol 127831
12811,1,0,me n niccas ya type neva exchange s wanna talk down n still gain from us
12812,1,0,me to sarayeagley caffenate me bitch because i dont know how to use daves coffee maker struggles cleadventures
12813,1,0,me when folks try to come for me 128514 ok hoe cool httptcoqdufivvwha
12814,1,0,me rt officialcnote coolin with all my hoes httptcovcme41ismg
12815,1,0,me mom honestly thank you for making me a bad bitch mom youve gotta stop
12816,0,0,me downloads flappy bird sierra welp there goes school
12817,1,0,me put a twist tie on the bags of ice or youll get it all over your car kiersten nahh bitch itll be all cool httptco158fcon7sd
12818,0,0,meatloaf cream potatoes deer steak and gravy pinto beans and cornbread pear cobbler n bread pudding fhc
12819,1,0,meek do some nut shit one time he a bitch i guess yall forgot all the hoe shit wale did on twitter oh ok 974965039128056
12820,1,0,meek mill said get yo game up before you lose yo bitch damn lol
12821,0,0,meet india8217s amazing deathdefying monkey king 8594 httptcodgcmlfsirh httptcovyw3fswwdv
12822,1,0,megatron mustve fucked stafford bitch or something he will not throw my mans the ball
12823,1,0,mei haruka is tied up and takes three cocks in her pussy and160mouth httptcojncmczefss
12824,1,0,melo shouldve got the bitch for the east
12825,1,0,member when bitches put le in front of everything you not foreign mf 128514
12826,1,0,members of nontraditional religions are all subhuman trash
12827,0,0,memorial weekend early bird wine walk price is still available we have 21 participating locations httptcobbyotneebn
12828,0,0,mentions probably look like a septic tank rt billcosby go ahead meme me httptco2qttvwwicy cosbymeme httptco72imb6rfzn
12829,1,0,merry christmas bitches 128536127876992465039127877 httptcoxrklonwzgn
12830,1,0,merry christmas to all yall bitches and hoes
12831,1,0,messi is thinking ronaldo is such a bitch couldnt even make it out his group ahaaaaa
12832,1,0,messy ass hoes aint your fucking friend
12833,1,0,messy asss bitches i would blast yall dumb bitches but im not even gon stoop to yalls level
12834,1,0,met a bad bitch from chicago my hat wasnt cocked yo
12835,1,0,met a foreign bitch at wesley 128064128064 she better call me
12836,0,0,met a woman who was trying to feed a crow a brazil nut
12837,1,0,met this bitch online call her my ebae
12838,1,0,mfs dont care about tha kid except a few of my niggas amp my bitch
12839,1,0,mfs see a picture of a couple walking on the stairs together amp caption it goals128525128588 bitch all they doing is going down the stairs
12840,0,0,mi caldito de pollo estuvo incredible ahora a snuggle con mi snuggie y mi hubby queeee riiikkooo
12841,1,0,mimi was so worried bout stevie j marriage that bitch aint even realize she made a sex tape with a married man
12842,1,0,minos 8220dabosss 8220willyroast2 caption thisgt httptcoqr3oegnjli8221 nah bitchwere gonna keep our virginities8221
12843,1,0,miami bitches
12844,0,0,miamis run defense is alex smith trash
12845,1,0,michael sam being cut further proves that we fags dont belong in football or nfl it is a heterosexual sport for heterosexuals
12846,1,0,michigan is a big state the hoes on twitter and instagram make just it smaller
12847,1,0,middle eastern and indonesian women are beautiful never seen a ugly bitch in a bollywood film ever
12848,1,0,might buy your bitch a bag this weekend idk
