index,is_hatespeech,class,text
2710,1,1,hey nigger lover what’s up
2711,1,5,yo whats faggot pedo fuck
2712,1,1,chinese ching chong carried korean always
2713,1,1,man utd game like day kn why today bnyk ching chong
2714,1,3,2v2s literally retard dude deadasss
2715,1,5,elmer fudd voice faggot season
2716,1,1,stares nigger
2717,1,1,psst hey look now… children refugees asylum seekers still gulags right
2718,1,0,fucking mongy huddersfield fans go linesman understand rules first bag dicks
2719,1,1,ukranians refugees they migrant workers
2720,1,1,youre low iq ghanese enjoy shithole country built kept geniuses
2721,1,1,well maybe im faggot americanim part redneck agendannow everybody propagandanand sing along age paranoia
2722,1,0,i think thereu2019s 1 leftist terroristnyouu2019re data scientists better
2723,1,1,iu2019ll spit dyke ass donu2019t get beat bitch
2724,1,4,why fuck brother alarm going every single morning time like half hour wake twat
2725,1,5,faggot
2726,1,1,uk shithole canada actually real nice country uk bout fuck super hard brexitu2026
2727,1,5,if kind faggot even think speaking scumbagsnncashmaster cashfag paypigu2026
2728,1,1,is kimbrel one retarded arm thing looking like half robot pose pop lockin contest
2729,1,1,happy birthday negro
2730,1,1,u wanna go u fucking cunt
2731,1,0,shut retard replaying isnu2019t gettin virtual pussy
2732,1,1,whatu2019s mongy man
2733,1,1,mahh nigger killed
2734,1,1,these people need change countries coming making shithole making thinu2026
2735,1,1,trump africanamericans come shithole countries mexicans rapists murderers goodu2026
2736,1,1,unpopular opinion uhhhhhh fuck mongol empire
2737,1,1,nearly 40 million social security numbers stolen used illegal immigrants others g…
2738,1,1,go ahead let mongoloid kill business florida
2739,1,0,im yo favorite spic
2740,1,1,ur main goal life 2 talk shit nigga ching chong dog fungow
2741,1,3,i cope called cunt anti semitic whatever doesnt bother anti racist values builu2026
2742,1,0,ud83dude02ud83dude02ud83dude02big bugger without care world nlooks exactly like xs fucking cunt cat costu2026
2743,1,1,it say immigrants must include lot peeps stayed came study…
2744,1,1,would winn1 shiny head man 1 mongol horse archer
2745,1,0,ready get home looking spicnspan
2746,1,1,theyu2019ll never get called spic wetback beaner etc theyu2019ll never get pulled officer racistu2026
2747,1,1,go back shitholes amp fix them dont come country make shithole were trying fix ouru2026
2748,1,3,hate give cunts like time day cunt grade a retard
2749,1,5,trump big faggot
2750,1,4,supported kamara champ thinking potential cunt fuck especially this
2751,1,1,if nonwhite person tells white person okay white becomes white…
2752,1,5,sound like lil hoes begu2019n another man smoke weed faggot ass mfu2019z
2753,1,1,yes mongoloid
2754,1,1,betsy devos hinders shithole countries
2755,1,3,ouch head hurts watching retard
2756,1,1,subscribe ching chong brother
2757,1,1,nah b dont fuck ching chong ling long phones
2758,1,1,i think take sampling huffpo vox feminazi commenters claim holding door…
2759,1,1,biggest l ever took life finding raghead used yoongi stan
2760,1,0,many persons bring disease upon selfindulgence they lived ac…
2761,1,1,second time i get used clickbaitncongrats fucking retard
2762,1,1,absolutely i like guns like libs like immigrants undocumented
2763,1,1,give old spic stic
2764,1,4,the amp hysterical feminazi cabal reached new low
2765,1,1,make sure yall go check officialpiffboyziggy new video prd
2766,1,3,thats trading absolute retard already allou2026
2767,1,2,yesnhe needs fuck muslim country practice therentotal cunt tgat started ou2026
2768,1,3,are dumb iu2019m connor fucking retard ud83dude02ud83dude02
2769,1,1,in 2017 rightwing terrorist attacks outpaced leftist islamic terrorist attacks there 2x many riu2026
2770,1,1,brother gave house keys like ‘here ching chong’ yelled bad he’s crying
2771,1,3,actually candace normiecon retard career
2772,1,0,tell boro fan happy dinosaur ancient mongoloid charge must boring life
2773,1,1,vile cunt youud83dude02ud83dude02ud83dude02
2774,1,3,that said retard
2775,1,4,no religion twat x
2776,1,1,yepu203cufe0fnnplus spic amp span waxed amp buffed fitting suspects dishevelled profile new posters not faded thu2026
2777,1,1,this south africa years come keep supporting loud mouth poli…
2778,1,5,iu2019m oprah winfrey itu2019s oprah singing faggot
2779,1,1,truth she’s received phone call say refugees she’s looking luxury mansion stolen…
2780,1,3,that sounds fucking retarded you idiots seriously get kick shit jesus
2781,1,3,10649194697 responses thread got retarded lmao
2782,1,1,migrants7z
2783,1,3,that isnu2019t stat sheet fucking mongoloid
2784,1,0,i 1 box pencil mongol no2 pencil case na may blessing ng holy water quiapost jude
2785,1,1,chinaman issue
2786,1,4,what egn admin shut fucken mouth cunt i donu2019t give fuck itu2019s ftp donu2019t put tu2026
2787,1,4,fucking hate sonic drops coins valuable little cunt slow
2788,1,0,what dyke nation
2789,1,3,put mic retard
2790,1,1,its okay i forgive u u spic
2791,1,4,what utter cunt
2792,1,0,parody one thing twat funny
2793,1,1,brother nature aint black huh he spic yall right aint trying hold dominirican homie
2794,1,1,go back shithole country grab pussy
2795,1,1,jfox retard ud83eudd26u200du2642ufe0f
2796,1,3,thatu2019s retarded thing i ever seen twitter
2797,1,1,nigga didn’t realize fox news negro thought talking shit white women would ok
2798,1,1,ching ching chong
2799,1,3,games c9 surrender look svenskaren go full retard game 2
2800,1,3,id assume nonce like say retard very harsh
2801,1,3,its bad expect retard unfeeling unkind doesu2026
2802,1,0,thereu2019s always twat certainly massive one
2803,1,3,a baby knows potus mongoloid
2804,1,1,nigger
2805,1,4,everything enraging smug little twat
2806,1,1,the smelly psy blk mom tryin tu send retard kid blk goons car nights i sleepnnthe leader smellyu2026
2807,1,0,another season dicking mongy teams 60 championship next year then
2808,1,1,big dyke energy
2809,1,3,ummmm buddy you must retarded
2810,1,3,im retard yes exist yes
2811,1,4,yass dyke
2812,1,3,kyo retard nlike fuck
2813,1,3,im making buttered noodles u retard
2814,1,3,sarah silverman gone full left wing retard intelligence pussy hat wearing godless hate anything tru2026
2815,1,3,enough enough cancel scheduled testimony lying feminazi ford needs…
2816,1,1,shut fuck twat
2817,1,0,these maga assholes turned america shithole countryud83dude44
2818,1,3,u see colonialism right id blast writing vmin getting lost mongol shobhajatra ppl wu2026
2819,1,3,it hypocrisy retard anyways hows johghyun doing
2820,1,0,photographer humana ★4 portrait rionegro argentina strkng photography contemporary bestof
2821,1,3,what retard
2822,1,5,faggot people self hatred much king
2823,1,3,goat beach way retard
2824,1,0,rrrrrrly dont care im cunt
2825,1,0,drats feminazi abortion devils came trolling carloads cash despicable
2826,1,1,iu2019m racist i touched tan dick once not sure race though some kinda spic
2827,1,1,he trump hater retard like race first person say dumbest shit trumps daughu2026
2828,1,4,if youu2019re cunt everyone smell it
2829,1,1,violenceyou got mad year ago saying shithole countries make minds theu2026
2830,1,0,if i trot cinema watch burn stage fucker chanting 23 i might throw twat theu2026
2831,1,1,of course safety net necesary thats basic principle civikized countrynno shithole country safetu2026
2832,1,1,migrants bring disease death properly vetted
2833,1,5,since cishets feel need butt head everything lgbt related gay people say faggotntransgendeu2026
2834,1,5,twisted tuna aye ud83dude02ud83dude02ud83dude02 fucking faggot
2835,1,3,ive friends girls borderline retarded lookingnits persons personality wins
2836,1,5,stop making gay u faggot
2837,1,1,witch muslim country shithole crickets
2838,1,1,shoot shot lil faggot bitch ya girl seen tonight knows whatu2019s it you got something sayu2026
2839,1,1,ok hobi spic
2840,1,1,native americans caucasian mongoloid next
2841,1,1,gttfw spic
2842,1,1,tammy bruce when foreigners bring disease across border washington times
2843,1,1,this america pay back ching chong bing bong ass niggas
2844,1,3,first itu2019s b12 fucking mongoloid nnsecond yes
2845,1,1,if stupid greasy spic ayoze starts next week iu2019ll commit
2846,1,4,ha ha witness bouncing like fat lardy twat front clip ud83dude02ud83dude01
2847,1,0,funny leftist always projecting morals people giving billions terror stateu2026
2848,1,3,shut retard
2849,1,1,illegal aliens need shipped home
2850,1,1,spic
2851,1,1,tony’s coming fake ass ching chong boy
2852,1,1,videos grandpas fat gay fucking gay grandpas negro gay masturbation peperonity gay fetish pics
2853,1,0,good newsbutlook deeper trend prognosis remains critical poaching falls quarter s…
2854,1,3,the dodgers manager absolute retard
2855,1,4,if casey runs 7 years ill seek nomination run platform calling cunt every given event
2856,1,1,im chinaman vietcong
2857,1,1,they literally spin circles mongol
2858,1,1,that definition shithole country
2859,1,1,career criminal chinaman regular talker mention audibly enough last quarter 2014 al qaidau2026
2860,1,3,wolf blizzard seems almost retarded estimation
2861,1,1,12 illegal immigrants criminal convictions fraudulently claimed they…
2862,1,5,cuz guess faggot i made blue print
2863,1,3,get prayerometer retard
2864,1,1,gentle reminder the atrocities nation states fix accept refugees yours
2865,1,1,some canadians believe refugees treated better pensioners that case shows…
2866,1,1,is sun coming back ground immigrants burning city down not chance whi…
2867,1,1,youu2019re act tiresome youu2019ve literally accomplished nothing efforts thwart nazi cuntu2026
2868,1,1,u25b7katsuki bakugou25c1n calls mates cuntn drives uten wears thongs flipflops everywheren illegal uies n road rage king
2869,1,3,whatever retard
2870,1,3,sarah silverman gone full retard
2871,1,3,lemon husband jealous buntch retarded clowns ud83eudd21
2872,1,5,every time i see fine ass dyke always mediocre fem ud83dude12
2873,1,1,stupid mongy americans
2874,1,0,even fucking retard knows
2875,1,1,ud83dude03ud83dude03ud83dude03i cant stop laughing what expect shithole call nigeria investors come zoo calledu2026
2876,1,4,i thought i one used phrase twat waffle
2877,1,1,boxer brown con collar negro perdido en la carretera 429 de rincon la ultima vez que lo vieron fue la 1…
2878,1,1,dont encourage us weve got its okay white bill going
2879,1,5,stupid dyke
2880,1,1,18 and enter illegal aliens the used model created bay area politicians like repl…
2881,1,1,kpop autotune ching chong
2882,1,3,friends retarded particular episode
2883,1,3,someone i follow keeps retweeting fuck u retard sucks
2884,1,0,read cant read ching chong two eyes
2885,1,1,you know what why dont hire couple thousand peole fly shithole countru2026
2886,1,1,no discernible skill give visa here sorry donu2019t want people shithole countries
2887,1,3,u201cfucking retard i hate older peopleu201d claps 4 times john mauer 2018
2888,1,1,huh i see just go ching chong ling long i guess
2889,1,0,order cortado very similar tad stronger wonu2019t sound like twat ud83dude09ud83dude06
2890,1,3,sarah silverman gone total retard smh
2891,1,1,this chance defeat vile leftie pussy hat feminazi manhating bitter bitches brigade god help us the…
2892,1,0,love wdw refugees refreshing reference
2893,1,1,senator spartacus never taken seriously presidential candidate heu2019s much mongoloid
2894,1,4,who u talkin tae stupid cunt know ur place
2895,1,3,gtdefending torbannholy shit talk fighting battle allready lost guy retard accounts
2896,1,1,what i can’t figure anyone ever said wasn’t okay white i mean it’s always been…
2897,1,4,popcorn ud83cudf7f selfies stick iu2019d snap cunt
2898,1,1,sven playing aggro jg like wanted wild retard jungle put blaber
2899,1,5,cannot believe im this sluttyjock wrote sharing teamviewer password really faggot haha i pru2026
2900,1,0,oh fuck silly wetback cunt
2901,1,2,any rape 120db violent west democracies trying resist radical islam violent immigrants enforcing ex…
2902,1,5,happy bday gay faggot
2903,1,4,were fucked terrorist loving cunt gets power
2904,1,4,we cunt punting pussies tongues 2019fuck free world do wanna build snowman
2905,1,1,bet didn’t kids call names tell go back country lol
2906,1,1,and friends shithole countries make history way benefits everyone advances peaceu2026
2907,1,1,cp3 socked nigga retarded ud83dude2d
2908,1,3,youu2019re retarded
2909,1,0,paul joseph watson stuck whiny incel cunt keep tear jerking quit acting youu2019re macho hero cu2026
2910,1,0,whou2019s serving today faggot findom
2911,1,0,shit piss fuck cunt cocksucker motherfucker tits fart turd twat delete bc obscene af
2912,1,1,ever fuck asian girl fucking mongoloid
2913,1,1,you mean like woman along illegal aliens dead people voted f…
2914,1,1,you reason shithole country your greed cowardice stupidity inu2026
2915,1,1,yeah negro
2916,1,4,what silly little cunt think people affected it plus itu2019u2026
2917,1,1,the immigrants edge
2918,1,5,when i see faggot floor
2919,1,5,youu2019ve ever bought entire costume one costume youu2019re true faggot
2920,1,3,extra retarded u203cufe0fand i donu2019t time ud83eudd37ud83cudffbu200du2640ufe0f
2921,1,1,i love mindset label people bloke hating feminazis
2922,1,4,and lying because ahhh liberal feminazi gotcha
2923,1,1,if ching chong sing along
2924,1,4,made another faggot cum wants play cup pong
2925,1,0,mpu general studies retarded module ever exist like why is it even compulsory
2926,1,3,kinda funny emma fucking retarded lmak
2927,1,1,ching chong china ching chong best
2928,1,1,honestly canu2019t believe ed confirmed three latin american countries lil shithole one iu2019m used ignored
2929,1,5,you calling faggot slut unnnhola go earn money sucking d ud83dude18
2930,1,0,calling wiz one hit wonder means youu2019re retard
2931,1,1,is cuban immigrant shithole country cesar sayoc
2932,1,1,this negro must forgotten he’s tv criticize attack black people coon
2933,1,3,thats real retarded sir
2934,1,1,then still live there every city sa informal settlements shacks common shithole countries
2935,1,1,this cunt needs suspending
2936,1,3,iu2019d cover face i retarded tweet like that
2937,1,3,my one day work 330 morning fucking calf decided go full retard au2026
2938,1,0,fuck stupid political cunt
2939,1,1,do ching chong live dimension
2940,1,1,it’s true report today said 22 million illegal aliens us in…
2941,1,1,roberts retarded
2942,1,1,lmao how with ching chong culture
2943,1,1,they donu2019t bother weu2019re close stuff people constantly make ching chong jokes i hju2026
2944,1,0,so i hear sick leftists aka democrats want bring migrantsillegal au2026
2945,1,1,i dont mean like liver dysfunction yellownlike chinaman yellow
2946,1,1,just thought couldnt ching chong eyes proved wrong
2947,1,1,they called asked someone speaks english cause donu2019t like spics answer phone called wetback
2948,1,1,he bowls chinaman scrambled seam too very rarely bowls chinaman ball landing seam
2949,1,3,cashew glade mongoloid threeheaded
2950,1,1,and illegal immigrants could big trouble
2951,1,0,man cant wait apprenticeship quit job leave shithole company maybe even gtfo country
2952,1,1,the plight refugees pacific islands unconscionable amp simply beyond pale with medical amp psyc…
2953,1,1,amazing clean call today dancers ud83dudc83ud83cudffb spic spoc ready weekend shows ud83eudd18ud83cudffc
2954,1,1,the cia trying kill say i nigger no…
2955,1,1,why refugees sent back libya the stream
2956,1,1,daily dose ching chong ling longs
2957,1,5,stop littering faggot
2958,1,3,i give past hour ive trying take decent picture eyes keep coming retarded
2959,1,3,isnu2019t fat balding retard supposed foster care lmaooo
2960,1,4,its lynching no wait ok lynching deep state feminazi conspiracy yeah thats it
2961,1,3,too many ud83dude48ud83dude48ud83dude48 what absolute retard
2962,1,3,i wonder theyu2019ve cutting rush limbaughu2019s supply with he moral retard period
2963,1,0,this cunt progress bint tpa talking one rule oneone another near fucking choked coffee
2964,1,5,fuck faggot yote tweet
2965,1,4,ugly cunt lol
2966,1,4,boys fucking retarded
2967,1,0,my god i hate feminazis
2968,1,1,hey spic kinkdom bigger get facts sending ur little puppets talk smacknnur server isu2026
2969,1,5,twt2018 lgbtq people seeking asylum uk told “go back country pretend”
2970,1,3,youu2019d retarded tell 12 year olds video
2971,1,4,what absolute cunt if follow prick need give head wobble
2972,1,4,iu2019ve never seen story overhyped jamal khashoggi bullshit americans donu2019t care raghead reporteu2026
2973,1,3,ggs talk shit lose retard
2974,1,1,ching chong
2975,1,1,illegalaliens immigrants
2976,1,3,over eating cough drops talking bout itu2019s candy amp screaming like retard ud83dude2dud83dude2d
2977,1,5,khadi blocked main account cause clocked dyke ass supporting xxxtentacion
2978,1,4,fuck that only feminazi’s “outraged” bring i say
2979,1,3,people retarded bro ud83eudd37ud83cudffdu200du2642ufe0f
2980,1,0,i added video playlist gohan calls buu retard japanese
2981,1,4,what twat
2982,1,0,has twat ever backed winner
2983,1,1,suck spic balls ud83dudd95
2984,1,0,now trumps making country shithole millions millions people
2985,1,1,boy talking like lebron coming back going see negro
2986,1,1,shut nigger
2987,1,1,fuck would raghead know britishnnsadiq khan claims theres nothing british trustinu2026
2988,1,0,make sure place least spic span inviting leo over
2989,1,1,ok spic
2990,1,3,fallait pad arriver en retard
2991,1,5,was uni faggot
2992,1,0,cest amusant cette remarque parce que justement les migrants ceux quo…
2993,1,1,dirty stupid nigger typical
2994,1,1,no pinche mames wey ugh fucking orange cunt stupid af yea
2995,1,1,this mongy commentator still bitter pontus janssons last minute winner 2 year ago
2996,1,1,tell mongol stick donkeys summon lions
2997,1,1,killer jews among leftist forces organizing migrant caravans trump nationalist enough foru2026
2998,1,5,max meeting spider dyke today
2999,1,1,ucla library girl really made point said ching chong ling long ting tong
3000,1,1,if someone reports illegal immigrants crossing boarder question veracity re…
3001,1,0,no matter retarded president tweets cult followers fav it as retarded himself
3002,1,1,10 minutes faggot
3003,1,3,this guy retard
3004,1,4,2 price 1 guaranteed less 4 accounts feminazi m…
3005,1,4,look cunt
3006,1,5,hey faggot
3007,1,5,i liked video dormammus faggot fireball bullshit
3008,1,0,what serve mongol lager white sausage yaxley lennon
3009,1,1,you actively enjoy dim witted mongoloid
3010,1,5,christine concert dyke party mostly um
3011,1,1,as bad calling spas mongol offensive many levels
3012,1,4,coming militant feminazi
3013,1,1,you know borzoi chinaman right
3014,1,1,america shithole country los angeles good
3015,1,1,not trumpu2019s shithole countries so letu2019s put armed guards build wall every zip code america shalu2026
3016,1,1,if itu2019s shitholecountry leavennoh yeahbecause itu2019s shithole country overran byu2026
3017,1,1,the us shithole world ignorant people aru2026
3018,1,1,omg best indian i ever eaten amazing sizzlerwatford lovemyfood foodcoma spic lush new shapla tandooru2026
3019,1,4,get fucking servers cunt
3020,1,5,wont time bloody drive swansea tho faggot
3021,1,1,speaking xbox live i really got called spic last week im still flabbergasted
3022,1,3,itu2019s tea i retarded
3023,1,5,this dumb faggot u201cbrokfoolu201d pretends get hit wagers heu2019s gonna lose lmao
3024,1,3,jesus teacher must mongy
3025,1,1,why democrats choose put illegal aliens…
3026,1,3,awe itu2019s retarded
3027,1,5,flying faggot
3028,1,3,people take hella xans acid think theyre open minded nah fam u retarded
3029,1,5,celebrating curry gonna let smash gay mongoloid fuck
3030,1,1,it sure spic span
3031,1,4,oh shit my bad nosy bitch gmshahs nah i think twatnnyoure literally harm
3032,1,3,they using likes donu2019t retard lmao
3033,1,1,open mongol
3034,1,0,i wanna see ozmate performance today i feel awful stuck poor shithole countrynni wannau2026
3035,1,1,its okay white family loves you
3036,1,1,isnt little suspicious able catch hapless rube one day
3037,1,1,looking reputable charities organizations donate towards refugees children please send links
3038,1,4,3 people shot armed police officers dumb twat
3039,1,4,what fucking cunt
3040,1,5,i hate word dyke much holy fuck
3041,1,2,dirty raghead
3042,1,4,in pub ya boring cunt lighten mate
3043,1,0,sounds like hes perfect rube leftists
3044,1,1,oh hell no im saving dollars help build wall protect us rapey killer illegal aliens
3045,1,0,raghead hours
3046,1,1,they thinking put nigger
3047,1,5,donu2019t like passengers i tonight kept saying faggotfagqueers even i askeu2026
3048,1,5,haha cunt paid talk shit let moment dicksucker
3049,1,1,it’s okay white bruh
3050,1,4,women twitter really retard pack
3051,1,1,got emoted newgen reaper retard
3052,1,5,nice projection faggot
3053,1,1,thatu2019s exactly millions refuse travel us myself included iu2019d rather visit u201cshitholeu201d country wheru2026
3054,1,4,i told big time look i guess realalexjones wrong retard all weu2026
3055,1,1,u say “ching chong” looking chinese characters say ur racist u dumb fucking bitch ur racist
3056,1,0,ice arrested immigrants came forward take undocumented children
3057,1,0,i would play excuse me retardedstupid people feel comfortable nah i treat everyone accordingly
3058,1,5,ok faggot
3059,1,5,street smart faggot smart counts cadillac never happy house 2003 afteru2026
3060,1,1,blood jesus ud83dude2dud83dude2dud83dude2dud83dude2dud83dude2d ching chong
3061,1,5,15 mins netflix amp chill called faggot
3062,1,1,called nigger one time
3063,1,3,why muncy replaced pinch runner mongoloid sloberts
3064,1,1,yea like 4 generations lmao you practically sidekick broke ass faggot
3065,1,1,republicans keep hungry thirsty darkskinned strangers walking shitholeu2026
3066,1,1,i think either retard confused obama one put kids cages bill clintou2026
3067,1,4,avi fucking gay pls take u retard
3068,1,5,aint even hour ready get faggot killed
3069,1,1,bakugan spic picture
3070,1,5,want drain useless faggot right now just love seeing tributes hitting bank ud83dude08 reminds howu2026
3071,1,1,nah nigger right
3072,1,1,the us really shithole country
3073,1,5,just shame absolute faggot
3074,1,1,41 years ago today child born the parents feared worst for second thought mongoloidu2026
3075,1,1,they know meaning word respect country turned shithole butu2026
3076,1,3,thatu2019s actually retarded
3077,1,0,only lefty twat would
3078,1,1,paris november nigger
3079,1,0,hacked dumbasses account lol retard
3080,1,3,well yea never know theyll unblock it maybe tomorrowtheyre retardedi good collection home though ud83dudc4dud83dudca3
3081,1,1,bloody retard
3082,1,1,speaks ching chong ko…
3083,1,1,its okay white
3084,1,1,i want punch face fucking much disrespectful ching chong
3085,1,3,guys legit retarded theyu2019ll diamond still go chasing dirt pile
3086,1,4,you called likes coyle moyes monk laudrup amp koeman daft twat iu2019m glad club caru2026
3087,1,4,dumb twat
3088,1,3,its stunningnthis guy actually retarded
3089,1,0,would giving guns make feel better nnyou gargantuan orange twat
3090,1,5,not faggot
3091,1,0,red sox going win world series guys like devers pearce meanwhile loser retard mu2026
3092,1,1,tremendo spic fro coco
3093,1,3,deaf blind retarded ud83dudde3leave me alone
3094,1,0,taylorgangor get ur teeth fixed dr faggot
3095,1,0,im going well informed global economics astrophysics i consulted retarded sewer dwelling chimp i
3096,1,3,mate dont u message like ffs instead tourney sharking ur playing retard worst rules game
3097,1,1,i restaurant a guy called waiter spic didnu2019t think i spoke english listeniu2026
3098,1,3,just wonder times ppl retarded slow ud83eudd14
3099,1,2,fukk kanye faggot ass nigga
3100,1,1,islamists allied every leftist terrorist movement absolutely nu2026
3101,1,3,kinda wish i retarded
3102,1,1,god bless illegal aliens
3103,1,5,yeah i used call friends gay retarded time iu2019m piece shit ud83dude41
3104,1,0,rich hilltwat
3105,1,3,anytime bullied know like insulted sometimes people yell retard stuff atu2026
3106,1,0,i cannot understand usa let dangerous leftist soros sit everyone knows behindu2026
3107,1,0,getting illegal aliens illegally vote dem voter fraud machine not count
3108,1,1,yeah uncle looks like chinaman
3109,1,3,i found yet another liberal retard ud83dudc47
3110,1,4,wtf iu2019d booted straight oncoming car iu2019d seen twat
3111,1,4,sick little cunt
3112,1,1,a soros owned company used american tax dollars build app help illegal aliens evade authorities its t…
3113,1,4,ugh u cunt
3114,1,0,a retarded take every single one mass shootings ar15 useu2026
3115,1,3,share lucky giant mongol no 2 pencil pass upcat
3116,1,1,okay white enough talia lavin
3117,1,3,great arguments retard the fact laughing proves youru2026
3118,1,3,whatu2019s epically flat note i must retarded something
3119,1,4,lol even retweet like sad cunt cos want moaning whining bastards come anu2026
3120,1,0,they want bit belly yu2019all argue end calling fat cunt
3121,1,1,finally learning you ive rangers games got dinners my mongy kidu2026
3122,1,0,twitter shithole country
3123,1,3,lol retard
3124,1,1,fun fact i never life called spic wetback told go back i came from dou2026
3125,1,4,anytime decide like woman fr take dance bachata week idk spic instincts
3126,1,0,this group makes absolutely sense me do origins u201cshithole cou2026
3127,1,1,the con play ching chong cha determine surname child gets do wa…
3128,1,1,you realize hate comes shithole gives idiots fuel you2026
3129,1,1,lmao fucking retard trump supporters told joey fuck vid
3130,1,0,where i claimed was leftist i asked vox would retract theyu2026
3131,1,5,dis dyke finna get feminized backword
3132,1,4,woman adult human female terfs version okay white
3133,1,1,maybe called spic today ud83eudd14
3134,1,3,the time i agree retard
3135,1,4,feminazi bullsht make up
3136,1,4,fuck twat
3137,1,1,joya negro gatoo avisen
3138,1,4,horrible cunt
3139,1,0,open letter lord hain some fair questions tangoed twat hypocrisy snakesbelly
3140,1,3,you guys comfortable looked retarded everyone
3141,1,2,could cia knows do wouldnt first time raghead muslim extremists usedu2026
3142,1,1,i remember used dyke word phone hg got mad blocked ass ud83dude02ud83dude02ud83dude02ud83dude02
3143,1,0,i thought par twat waffle
3144,1,1,blow complicit twat like worlds rancid queef nnyour dads extrau2026
3145,1,1,knuckles dirty ass nigger
3146,1,2,peanut butter mampms say faggot
3147,1,1,les migrants sont une richesse pour l’europe typhus abdominal…
3148,1,1,nyaa said u201cshhh side nigga calling n i told i gtsu201dud83dude02ud83dude02ud83dude02ud83eudd26ud83cudffdu200du2640ufe0f retarded
3149,1,3,use retard ud83dudc4d
3150,1,1,call chinaman there see long last
3151,1,3,and nomination retarded comment app 2018 goes to
3152,1,5,boyfriend looks like dyke
3153,1,0,you gonna home rest day
3154,1,4,foto gaya ngewe negro homosexvidoes
3155,1,5,i make offers 247 deny 247 faggot
3156,1,1,im bored kavanaugh boring lets go back country killing yemeni school kids jailing 3 year…
3157,1,1,fun fact i got called chink “ching chong”d 11th grade i barely look asian white town
3158,1,1,if dark mongoloid front get get close slightly left youru2026
3159,1,1,i criticise australia shithole like tu2026
3160,1,3,socially retarded
3161,1,4,this stupid twat needs give back freedoms others fought for stupid pos hu2026
3162,1,0,i still crush you u2014 dm faggot iu2019m lonely
3163,1,1,1nif way life accustomed to to shithole country hou2026
3164,1,1,this baby called spic
3165,1,1,yau2019ll arenu2019t even mexican spain crying loudud83dude02
3166,1,3,good anhur man bad luck zhong kui mid retard
3167,1,1,right cunt got charged postin video sayin u201cgas jewsu201d 23 times really tryin ae pipe hu2026
3168,1,5,iu2019ll shake hands ever shoot cunt
3169,1,1,damn ching chong your memes pretty bad maybe perkz comes back get better
3170,1,0,as per kerala govt devotees sabarimala r seems 2b terrorist n naxalites maoist n leftist peace loving citu2026
3171,1,3,that helmet makes look like retarded black chihuahuan iamwildcatnnerikkubot
3172,1,0,sneak peakni went full retard
3173,1,0,ive ridden many countries even shithole onesnnonly accidents i saw drunken fuckwitsnnwhats opiniou2026
3174,1,3,retard
3175,1,4,fuck orange twat
3176,1,3,itu2019s bad morally i pay retard jumped ou2026
3177,1,3,found rocket league stop ball hungry retard ty
3178,1,1,follow back spic
3179,1,0,cutting aid shithole countries might smarten up
3180,1,3,mt mongol
3181,1,0,youre faggot
3182,1,1,farsiwanis go back country iran
3183,1,0,this guy needs control alt delete self fuckin dirtyyy arrogant uneducated cunt wow
3184,1,3,im retarded i thought fucking cabbage
3185,1,0,gang bangersleftist domestic terroru2026
3186,1,1,itu2019s upsetting many leftist jews msm trying blame trump actions every single deranu2026
3187,1,3,yeah thats pretty retarded take
3188,1,1,again actions speak louder mexican rapists shithole countriesu2026
3189,1,1,wassup yall im back shithole country im happy
3190,1,3,i think women might retarded bro like possesses yall say shit yall say ud83dude02ud83dude02
3191,1,4,iu2019m twat
3192,1,1,i think itu2019s one least offensive things call us gays nbesides i enjoy faggot 2 mash amp gravy ud83dude02ud83dude02 x
3193,1,1,this nigga ga really tell thought i dyke twitter profile
3194,1,1,personally i’m sick billions thrown st refugees secure borde…
3195,1,1,you cunt how dare send thoughts dead shove sock husbands mouth he fomented vu2026
3196,1,3,yes retarded
3197,1,3,only person would retard
3198,1,3,do expect anything mongol scum
3199,1,1,i total support increasing number refugees bring nz the wrap around support require is…
3200,1,1,ur opinion relevant u say ching chong
3201,1,1,southafrica
3202,1,1,his fans retarded tho gotta say
3203,1,1,i’ve seen people openly racistly mocked bts called “ching chong music” wanna preach bullying b…
3204,1,0,so sorry hear experience deepika we try best keep aircraft spic span bu2026
3205,1,5,and yet hungry children homeless vets illegal aliens
3206,1,1,my ching chong friends would
3207,1,3,no retard
3208,1,1,ching chong ching ching jackie chan
3209,1,3,tfw try emotionally blackmail nation retarded inspire somu2026
3210,1,1,the murderer president nnhas president murdered anyonennyoure mentally retarded need evau2026
3211,1,1,pol currently busy building suspicious devices
3212,1,1,didnt think possible even shameful war mongol
3213,1,5,matt trap faggot ps4sharenn
3214,1,0,no lie said hasnt everybody seen twat shot
3215,1,1,the world given itselfnnbut shithole country called usa has excepu2026
3216,1,1,exactly like u201cheu2019s babyu201d small fact situation this clearly dyke iu2019m still mad lol
3217,1,3,the disruptive thing bitcoin retarded shit bitcointalk
3218,1,0,souptaker turncoatnnyou get idea
3219,1,5,queen latifah u00d7 missy elliot u00d7 king diana typa stem dyke energy
3220,1,1,tipping bar stupid spic
3221,1,3,people waste time arguing covenant rules group retarded
3222,1,1,this man fucking retarded needs mental evaluation ive never seen someone obsessively hateful towards au2026
3223,1,5,so california i asking how butt feeling faggot
3224,1,3,swaggy retard
3225,1,1,needs remind one million polish immigrants flooded britain sent £23 bill…
3226,1,5,wait lost control dyke w
