index,is_hatespeech,class,text
3311,1,1,there are cultural refugees but even those are under assault
3312,1,5,this faggot needs to get knocked out
3313,1,1,me calling you a fat bitch can be forgotten and forgiven a white man calling me a nigger can’t two different thin…
3314,1,4,can i slap this cunt pls ud83dude02
3315,1,1,talkin bout my baby gon look like a spicud83dude02ud83dude02
3316,1,1,cuz i walk around like that nigga finger on the trigger nigger want this smoke i’ll aim at his liver boom
3317,1,1,hes been taking kindly to my nigger so far
3318,1,5,no i dont agree with you and your petition i admire you a lot but you are supporting a faggot who iu2026
3319,1,4,whey hey the boring old trout mis pouting cunt has blocked me because she didnt like me telling the truth aboutu2026
3320,1,1,finally japanese songs are no longer the typical ching chong sound for me
3321,1,4,omgim a feminist feminazi because im a man and comfortable in ma man body
3322,1,0,what happens when a white person checks him and calls him a spic like who or what will he turn to
3323,1,1,itu2019s not america anymore weu2019re a third world shithole country run by tyrants see how fast it happened
3324,1,1,worry about your own shithole country quesadilla
3325,1,4,gee noreen you dont have to be a twat about it
3326,1,1,patiently waiting for the day a mayo head has the balls to call me a spick or a wetback
3327,1,3,dude your so retarded
3328,1,1,whatu2019s disgusting per usual is that itu2019s 90 males my age fight for your shithole countries you shit holes
3329,1,3,such a retard
3330,1,1,this canu2019t be a real tweet especially from this faggot no way jose
3331,1,3,also my dog is retarded
3332,1,1,can you advocate for the families separated forever by criminal illegal aliens or does that not fit your narrative
3333,1,4,alfies life lesson no 15678nif youre gonna act the twat expect a slap
3334,1,1,as soon as the racist called him a u201cspicu201d he hit him once and he was bleeding from his eye i love this song
3335,1,3,shit retard aint got a clue what hes doing
3336,1,3,ma nigger happy birthday man i hope you enjoy your day youre one of the greatest thabo a…
3337,1,1,not to be that person but no one should say it itu2019s as awful as wetback or spic ugh
3338,1,1,get in the gc negro
3339,1,3,white people are retarded lol confirmed
3340,1,3,corporate rawk magazines by retarded little boys who imagine they remember those thirtu2026
3341,1,0,for more than 200 years our tradition of welcoming immigrants from around the world has given us a tremendous advantage over
3342,1,0,i can now legally say ching chong ping ling
3343,1,1,for real lets let criminal illegal aliens off amp ridicule amp convict man with…
3344,1,0,intellectual terrorism
3345,1,3,id be a flamboyant leftist too if my only concern in life was to look cool for a bunch of retarded friends
3346,1,0,you fucking cheating cunt ball to hand lying dirty bastard
3347,1,3,mohammed bappare stop disgracing yourself by dabbling into a field u have no idea it is why north remain a retardu2026
3348,1,0,what a mongy cunt
3349,1,3,yes dear we know that but most citizens are retarded and genuinely believe the dems are great andu2026
3350,1,1,as if some little cunt posted spoilers to the haunting of hill house just stick to posting your baby photos and go
3351,1,0,just say faggot then
3352,1,0,the tories have turned this country into some third world shithole with the rich getting richer amp the pooru2026
3353,1,1,a country being a shithole isnu2019t racism you should probably learn the definitionu2026
3354,1,1,chilling relajao bulde feo pa la foto negro
3355,1,0,another soup taker
3356,1,3,here i am again building my walls again this time ill make it concrete na para dili na basta2 masudlan og mga mongol
3357,1,1,shut your mexican ass up before we deport your spic ass
3358,1,3,funny crypto for today oct 28 2018 daily cryptocurrency comical funny lame junk dank retard thread helpu2026
3359,1,5,never trust a faggot with an android
3360,1,1,i’m so happy i’m a nigger bc thanksgiving and christmas is always lit
3361,1,0,an mongy jonny come lately no doubt i remember going there in 2010 when they had about 3400 home fanu2026
3362,1,1,the trumpkin makes more sense than the twat in the white house
3363,1,3,in a way i think trump himself would be too retarded to work for putin lol
3364,1,0,donu2019t go to a strip club with your man if youu2019re gonna be a cunt to your waitress or any woman that walks by stayu2026
3365,1,0,about to really start chopping this dyke up
3366,1,1,the demorats wants to change our country they wants america be like the shithole countries where the illegals thuu2026
3367,1,1,thats the point its only in a shithole country that you get to becomeu2026
3368,1,0,i added a video to a playlist martin garrix animals dj fatals despicable me mash up
3369,1,1,yeah like cut the funding to illegal immigrants amp their anchor babies
3370,1,5,i added a video to a playlist mega faggot sound effect
3371,1,5,iu2019ve never seen monster squad in the first 10 minutes iu2019ve heard u201chomou201d twice and u201cfaggotu201d twice jesus christ wu2026
3372,1,1,are you some ooga booga chinaman
3373,1,1,raghead killed by other ragheads inshallah
3374,1,0,what other sensitive fragile can i get to block me next iterations only two twatu2026
3375,1,4,soppy cunt
3376,1,3,we do the story so fucking retarded
3377,1,5,any grown man speaking pig latin to speak in code around ppl is for sure a big time faggot
3378,1,1,i look at pictures of my pop amp i amp i think damn this negro really hurted me
3379,1,1,i am half spic and half white u2014 good for you
3380,1,1,and take away his passport plus i want to see him get on a plane to his shithole country
3381,1,1,most of us have no desire to learn shithole country languages french is unpopular with teachers becu2026
3382,1,4,heu2019s a twat
3383,1,0,fucking dumbass mongoloid calls me an asshole under his breath because he doesnu2019t wanna pay tax for a bag nno k p a l
3384,1,1,no nigger
3385,1,3,are you retarded holy shit you games cant read for your life my paypal is locked so i can not deposit yu2026
3386,1,0,boroqul a general and friend of chinggiskhan ambushed by tumed 1216 learn more in my video on the mongol conquu2026
3387,1,1,this video just called me a spic
3388,1,3,need 1 asap for scrims bc is a retard and afk
3389,1,5,venmo wolffis 10 for sucking your dick faggot 2birds1stone
3390,1,3,please note that ive stopped using the word retarded on here the powers that be already hate me and that properu2026
3391,1,1,his acting like a nigger rant is what showed me he was an idiot lol
3392,1,1,so my cousins looks 18 when he’s in his mid 30s and security asked him what’s his secret how did this negro say sm…
3393,1,0,aye spic with a promo
3394,1,5,sharpen up faggot
3395,1,0,donu2019t you ever complain about tinpot dictatorships in shithole countries while this happens in the u2018greatestu2019 democu2026
3396,1,4,youre already going to be a cunt at least condense it to the actual eventnnyou dont wu2026
3397,1,5,david shaw such a faggot
3398,1,1,globalistsndrug dealers criminals rapistsnthese are animalsnshithole countriesnamerica firstnvery fineu2026
3399,1,0,i canu2019t believe this cunt wrote the office
3400,1,2,uhhh i think that how he was killed with u201cevery stoneu201d ncanu2019t trust a raghead as far as i cau2026
3401,1,4,r u sayin my mum looks like a retard u wanna fuckin throw hands cunt
3402,1,1,ahhhits the mongol hordes everybody hide their women and childrennnoh waityou say its huu2026
3403,1,0,i read somewhere in a leftist mag that terrorist events like breiviku2019s massacre precede cultural shu2026
3404,1,0,it has fuck all to do with rivalry make jokes about people in intensive care or dying youu2019re a twat youu2019re not au2026
3405,1,3,ok i will port to not only i would keep myself away from retard customer care calls but also qualityu2026
3406,1,4,truth be told youu2019re not even on my gate manu2019s level stay in your lane twat
3407,1,1,ching chong is high af save her
3408,1,4,ok settle down betty friedan some feminazi will blow you for saying this
3409,1,1,shut up mongoloid
3410,1,1,buh my faggot boomer music has no racial boundaries epic
3411,1,3,there are some truly retarded people running
3412,1,1,dear ma’am “ching chong chang” is not actual chinese that’s fucking racist
3413,1,1,and the rest of the country couldnu2019t give a fuck about your london shithole
3414,1,1,seriously kavvanaughs accuser should be arrested and taken to mexico alongside all illegal aliens of mexi…
3415,1,1,all because i u201ca foreign cuntu201d apparently really canu2019t speak on british streets so i spoke in parliament neu2026
3416,1,1,i wont waste my time reading this retards hate speech he cant even spell jealous correctly
3417,1,1,ah eso me parecia ching chong
3418,1,1,can call me nigger
3419,1,4,i wish i have a situationissue with a racist calling me a spic or some racist shit god only knows ud83dude02ud83dude02ud83dude02
3420,1,1,did this negro really call me a broke bitch bc i’m sellin bundles from couponing
3421,1,1,americans lol ur a dingusnnaussies fuck off ya fucken dog cunt
3422,1,0,a barbican is a forefront anticompetitive not mongoloid
3423,1,3,worst thing waking up after a nap feelin mongy as fuck ud83eudd2e
3424,1,3,somebody braid my hair im too retarded for this
3425,1,1,yes we have about 30000 illegal aliens who entered canada from safe country thanks belongs to trudeau
3426,1,1,i didnu2019t know you were a fellow spic
3427,1,4,sometimes i remember the time a whiny actualslurdefending taylor swift fan tried to claim u201ccuntu201d is a slur and laugh
3428,1,1,amaze them with your ching chong and well finish the ebingo faster
3429,1,1,i love he already has a tall can modelo negro ready for me when i arrive knows me too well
3430,1,3,ok yeah i know you are retarded why dont you just get your dad to beat you like he did last year
3431,1,1,that is wrong he said he didnt want immigrants from those shithole countrieu2026
3432,1,4,what a cunt
3433,1,1,i know not related but is as retarded as steven stay off the wall bruh
3434,1,3,didnt want to vc with you after ur antics mongoloid
3435,1,1,lolgot his negro ass right outta there
3436,1,0,if you think the hashtags at the end of this tweet are extreme left feminazi propaganda you need…
3437,1,1,big spic energy
3438,1,5,shit me dog kane and that faggot ass nigga chauncey
3439,1,1,fuck u spic
3440,1,3,im just tryna figure out if rondo is retarded
3441,1,3,wrong retard to assume the murder rate would significantly change for whites or blacks is you mau2026
3442,1,3,yu2019all sound nohoes amp retarded that suspension was a blessing in disguise do yu2019all hoop or just galavant wit thu2026
3443,1,1,mongy blues x
3444,1,3,why did you put it on the 3rd shelf then you mongy bitch
3445,1,5,iu2019m not dead but iu2019m haunting the faggot
3446,1,1,id rather speak german than espanol or raghead
3447,1,1,since when did it become my countrys responsibility to take you in just because your country is a shitholenwouu2026
3448,1,1,shut up nigger — nah
3449,1,1,theyre shithole countries
3450,1,3,when i get drunk i feel retarded
3451,1,1,amazing that america a so called u201cmelting potu201d canu2019t have a female president but u201cshitholeu201d countries can hmm
3452,1,1,well he asked me is it that popular ching chong band
3453,1,3,clearly you havenu2019t heard that 21 savage feature you uncultured retard
3454,1,3,okaynu2019t retard
3455,1,5,youre a faggot have adhd and sound like youre gay 1v1 me playground
3456,1,1,it reflects the behaviour of shithole countries look at that the man who disparaged others as shitholes inu2026
3457,1,5,your literally a faggot
3458,1,1,what about me is about to be the new fuck boy anthem it’s too late negro
3459,1,3,an abdomen of a supremacy flatbottomed and mongoloid
3460,1,1,you like being stupid rightnshow proof mongoloid of that
3461,1,1,donald were being invaded by brown people from shithole countries help and liberal angry mobs amp democrats are tu2026
3462,1,1,camille ur a stupid cunt
3463,1,5,i love you sexyyyy
3464,1,1,my kids are gonna be half spic n half baguette
3465,1,3,hes stupid rich amp has retarded money
3466,1,1,other than ching chong and math wtf do u hear from him
3467,1,0,marko is a cuntnntell me something new
3468,1,1,why only compre with white countries every country in the world it in that graph is a violent shithole
3469,1,5,yall this dyke was tryna bag me at walmart while i put my groceries in the car but she aint help wit the heavy au2026
3470,1,4,amen toxic feminazi insanity these are ladies who have no moral center no patriotic center and no understanding…
3471,1,1,hey glen first of all you fucking mongoloid the p riddy is a play on p diddynn2nd i reallu2026
3472,1,1,horse racing faggot
3473,1,1,fuck u spic
3474,1,4,stockard channing is in fabulous cunt island right i just saw practical magic for the first time anu2026
3475,1,3,donu2019t get shit twisted if i am stupid over a nigga best believe he dumb retarded over me
3476,1,4,you was one immature cunt last night
3477,1,1,it wasnt going in your blind twat and roofe couldnt get his chest or leg to it so he just used hu2026
3478,1,1,there is no fcking way im paying you cnts a toll for that completely retarded bell st exit with its completely inu2026
3479,1,1,whodever invented ben fowler forgot about spooning coz that cunt sskinny ass fuck
3480,1,5,look man im sorry im such a faggot hoe
3481,1,5,fuck off hear me youre not brave enough to say it to my face so stop hiding behind your phone we all know what a faggot you are ud83dude02ud83dude02ud83dude02ud83dude02
3482,1,3,parar you anorexic mongol
3483,1,0,kemar roofe you ugly fucking cunt never heard so much shit after the gameud83dude02ud83dude02 twat nffc
3484,1,1,what the moist doesnt want you to hear ud83dudc4a ud83dudc4a ud83dude12 ud83cuddfaud83cuddf2 ud83dudc4a why are we having all these people from shithole countries cu2026
3485,1,4,lol ok sure youu2019re a cunt ud83dude02ud83eudd18ud83cudffb
3486,1,3,ok recant some my statements from yesterday due to the retard that basically said backup qb all the mu2026
3487,1,1,sheck wes is such a nigger
3488,1,1,none of his mongoloid children are worth that much
3489,1,4,this makes me so agitated when im in melb bc in sydney if u dont walk at least 128bpm u get called a cunt
3490,1,1,stephen fletcher is a fucking cunt
3491,1,3,saw this the other night so retarded haha rulu2026
3492,1,3,quand arrive en retard
3493,1,1,why worry about illegal aliens and criminals when the worst human being in the world is the leaderofthefreeworld
3494,1,1,my country is a shithole nnusa is attacking its own people with computing torture brainrape withu2026
3495,1,1,did this nigger put paint in a minute maid bottle
3496,1,3,call me a retarded cat thing alien thing again and ill fuck your cat in front if your gold fish faggot
3497,1,0,leftist you should do a little research amp stop being told what to think by the leftu2026
3498,1,4,twat
3499,1,3,it was proven today when the mongoloid was introduced even men host appreciates the minimum requirements to be au2026
3500,1,1,be shithole countries sons of bitches bleeding from her whatever sleepy eyes grab them by theu2026
3501,1,0,i got a vivid recollection of being spiked and raped by my cracker scum cunt father at the age of 14 and you cuntsu2026
3502,1,3,lol but i countered what you said and then called you a mongoloid
3503,1,3,oh god it sound more retarded than i thought
3504,1,3,hi how are you you still thinking of that mongoloid ingrate from yesterday that dirty snp bastard calledu2026
3505,1,1,a shithole country thats what u called usnow am sitting and watching
3506,1,0,my therapist just told me lol ur so gay kill urself faggot ud83dude02 but im not gonna listen to my haterz i u2764ufe0f haterz
3507,1,1,screeches in high pitched ching chong chong”
3508,1,3,u201cyou went full retard never go full retardu201d
3509,1,3,guess iu2019m retarded
3510,1,0,iu2019m calling myself a raghead for bismarck byombo money
3511,1,4,mans saying 2829 like he’s a yute get that nigger outta here man
3512,1,1,u201cyoah tellin me i blind one fackin chinaman and itu2019s a federal case but these dodgahs gawt a whole fackinu2026
3513,1,1,lmao that nigga retarded ud83dude02 he still paid the man ud83eudd37ud83cudffdu200du2640ufe0f
3514,1,0,slick rick leeds twat
3515,1,0,payne chalkbagley lalpho all fair priced jrich looks spicwesley chucking everything right now ganna be a wild slate
3516,1,1,yes iu2019m aware but iu2019m seeing a lot of controversy and i donu2019t understand
3517,1,4,your a twat
3518,1,1,little nigger make moooves
3519,1,3,ok i cant lie im sitting here laugjign like a retard too
3520,1,1,if you don’t want white people using the word “nigger” maybe stop using it all the time yourself
3521,1,1,the percentage of immigrants has almost never been higher
3522,1,1,mongol ruled mongol area present china was with qin dynasty never lessu2026
3523,1,1,chinese people using 400 year old french curses and first generation irish immigrants telli…
3524,1,0,dont touch that scarf thats paul smith twat
3525,1,5,dick making me retarded lydia k
3526,1,0,so much for my target phx went full retard
3527,1,4,sos nearly called a woman a cunt while i was driving with mum in the car but can i say iu2019m still shaking with rage at this cunt
3528,1,5,eminem apologising for saying u201cfaggotu201d apu being written out of the simpsonu2019s ud83dude23 the snowflakes are winning
3529,1,3,ok retard
3530,1,3,if we stop talking about this retardhe will fade into obscurity
3531,1,1,strange fruit is a comic about a super negro and white guilt
3532,1,3,u retarded or sumething libtard
3533,1,1,help this fast chinaman out
3534,1,4,at least heu2019s consistently a cunt trump pittsburgh unfittobepresident unfitforoffice
3535,1,1,ching chong
3536,1,0,what a complete twat lmao he could just learn how to edit and edit the teamtage himself ud83dude02ud83dude02 i don thinku2026
3537,1,1,jesus was a raghead
3538,1,4,youu2019ll be losing your teeth today cunt ud83dude02 your address is everywhere what a u270aud83cudffbud83dudca6 ud83dude02
3539,1,1,thats right illegals head on home to whatever shithole you came fromnnyou dont get to just waltz in here expou2026
3540,1,1,they all retarded
3541,1,0,imagine this faggot doing a cops job for one day
3542,1,0,ud83dude02 people retarded af donu2019t call me at no 12 am talking about no wreck ud83dude02
3543,1,4,tory twat
3544,1,4,if doesnt cow to her demands they are sexist bullies this feminazi has them whipped…
3545,1,1,question if you are walking thousands of miles to get away from your shithole country because it is such a shitholu2026
3546,1,1,whats this ching chong bling blong
3547,1,5,if anything your probably the gayest out of the entire faggot group with the mosu2026
3548,1,0,so gareth is a massive twat then mafsnz
3549,1,0,i just peeped lmao im retarded
3550,1,1,my nigger is getting broke desperate times indeed
3551,1,1,violenceyou all got mad a year ago saying these werent shithole countries make up your minds they are not fleeiu2026
3552,1,3,putted typical mongy hobbo spelling that
3553,1,3,regular show season 4 final in a nutshellnmordecai swatted and stood up on date nthomas is a retarded npops gets au2026
3554,1,4,dirty fucking cuntiu2019d like to coat him in jam and bury him in an ants nest
3555,1,1,the appeal of red scare is that the hosts are both retarded and the worst people on the internet are mad at them constantly
3556,1,0,just another twat talking ud83dudca9 thinking they know everything lol probably knows more about motu2026
3557,1,4,read between the feminazi linesthey’re too stupid to realize they’re being used and set up
3558,1,0,you are such an up yourself hidious cunt u2014 if any of you wanna know about my haters this fuckhead is number 1
3559,1,4,bunch of soy boys and feminazis all paid by soros
3560,1,4,listen cunt decide anything mackerel lololol
3561,1,1,what the fuck suicide is male prostitute rubbish chinaman lee hsien loong imagining havingu2026
3562,1,0,im going to twat you in the bitch
3563,1,0,normal people laugh hehe cute smile me laughing hahahahahahahahahahahahaha claps hands like a retarded seal
3564,1,1,and this is why the country is turning in to a shithole we desperately need political change
3565,1,0,ya shouldnu2019t be meeting nonces then ya mongy
3566,1,0,saturday night spent in bed on my own cus every cunt on earth is out but me ud83dude0dud83dude0dud83dude0d unreal stuff
3567,1,1,portland grants 500k for immigrants attorneyfees
3568,1,1,she literally called her a u201cspicu201d and accused her of having anchor babies
3569,1,1,i was wondering who rhat negro was
3570,1,1,however i donu2019t want to repeat history here because people think weu2019re u201csuperioru201d to u201cshitholeu201d countries weu2019re hu2026
3571,1,3,i swear this nigga retarded bruh
3572,1,1,stay away from shithole countries focus on kashmir
3573,1,3,lives in hollywood and works with buzzfeed are we shocked that such a combination produces a mongoloid
3574,1,0,comedian amp retarded ud83dude01ud83eudd2d
3575,1,4,i will whoop your ass even if you remake that faggot whis
3576,1,4,the twat doesnt invest though its interest freeu2026
3577,1,4,0 stupid little retard
3578,1,1,when that casey frey dude or whatever mess around and call one of yall a nigger don’t say i didn’t warn u
3579,1,1,it better be flames nigger
3580,1,3,msnbc you are fuckin retarded every states man and woman discards the umbrella that way are you really that fucu2026
3581,1,5,pread this faggot all over internet frre to sharerepostretwittmake him famous
3582,1,1,whatever u say spic ps im actually latino
3583,1,3,i went back home after 20 yearsnwas my dream to live in my own country where retarded ignorant inbred monkeys dontu2026
3584,1,3,maybe they should listen to thy light because no one actually cares about their retarded opinions iu2026
3585,1,1,he doesnt look to clever to be fair what a twat
3586,1,1,that green version of the mix 3 will intensify my ching chong ness green jade is the chinese bling dawg
3587,1,1,would really love to hear a good reason illegal immigrants should be given government assistance government assistance
3588,1,0,only the looneyleftys can answer the last question despicabledemocrats hollywoodhasbeens hollywoodhypocritesu2026
3589,1,3,damn girl you retarded
3590,1,3,retard
3591,1,4,the past tense of tweet is twat this is how i get back in the twitter game
3592,1,0,honestly some cunt leather fuck out me already man
3593,1,3,libtards are so dumb the name of theif political ideology comes from the word retard and they dont even realizeu2026
3594,1,0,mdr macron demolit la franceaccepte le terrorismeles migrantsnon se serra pas lui qui protegera la france et le…
3595,1,1,since must of ohio is a shithole state he wants the whole country to follow
3596,1,1,if you mean selling out our country and flooding it with fighting age immigrants and human trafficke…
3597,1,1,eres negro next
3598,1,3,they literally can you mudslinging retard
3599,1,1,the director looks too retard
3600,1,0,that over stuffed twat wouldnt last 5 minuets in the stone age
3601,1,1,i am european and currently live in europe its indeed a shithole but i guess the slu2026
3602,1,1,cool next time some shithole country has an issue with some internal strife leu2026
3603,1,3,i saw a most extraordinary black teen a few years ago she was slightly retarded and her face had a touch of the mou2026
3604,1,0,holy fucking balls who is this holier than thow are twat nugget
3605,1,1,weepy woopy deepy doopy bing bong ching chong wicky wacky tow — why do asians speak the ching chong language
3606,1,1,sri lanka is what president trump would call a u201cshithole countryu201d in civilizeu2026
3607,1,1,theyre illegal aliens not immigrants get that straight
3608,1,3,k im done no one use the word spooky anymore its retarded
3609,1,1,yeah they would def call me a spic
3610,1,3,ive seriously never seen a bigger faggot than pewwi
3611,1,0,this ref is a cunt
3612,1,5,he be acting like a faggot he wonu2019t neva get her back
3613,1,3,u absolute mongy dongy doo face
3614,1,4,he is a twat but he did say he was wrong the other day and praised up emri
3615,1,3,what kind of retard tells their kid donu2019t share ud83dude44ud83eudd28
3616,1,5,he look like he said some faggot shit like dat
3617,1,1,by dayu2019s end mine should be spic amp span clean ud83dude02ud83dude02
3618,1,3,dave roberts is retarded
3619,1,1,ight goodnight alexa play ching chong bitch by woahhvicky
3620,1,0,qanonn lets hear how america almost became a shithole country during your 8 years of humiliatingu2026
3621,1,4,man hater feminazi
3622,1,1,nobody likes ching chong group
3623,1,0,i donu2019t care what religion he is heu2019s a twat for doing that sheu2019s a little girlu2026
3624,1,5,i have dave am you galactic faggot
3625,1,1,mongol kid amp his camel both loving life ud83dude00
3626,1,1,happy birthday faggot
3627,1,1,cheating cunt
3628,1,5,thereu2019s an unfollow button there you queer cunt no one asked you to read bitch boy
3629,1,1,it’s okay to be white like it’s okay to be blackbrown or yellow
3630,1,0,2 boycott
3631,1,0,fuck me turn it in you weird cunt and tell your daughter to go make some friends the mongy bitch
3632,1,1,people go stop for illegal aliens votes
3633,1,1,is that close to norway or is it one of those shithole countries
3634,1,3,yeah thats going to help talk about retarded what do they want a swarm of violent morons to storm their own ju2026
3635,1,1,translation for non ching chong ppl
3636,1,1,rosie odonnell ching chong ping pong wing wong its cool i have chinese friends its cool lt…
3637,1,1,i just got called a nigger for the 3rd time this week already and it just started lol y’all wild
3638,1,1,they trying to replace wes dont hate the playa hate the game gibbons with this negrosmh
3639,1,1,a lot of people walkingaway today dems exposed themselves i think even illegal aliens and dead people will now vote red
3640,1,5,is so hilarious going down my time line and seeing everyone bash your faggot assss ud83dude02ud83dude02ud83dude02ud83dude02ud83dude02ud83dude02ud83dude02nnu a clown bro fr fr
3641,1,3,now this mentally retard come down to lies of highest order like his mentally challanged boss pappu
3642,1,3,shut the fuck up you stupid bitch ass retard
3643,1,1,never go full retard
3644,1,1,so im no longer crying and would like to say a few wordsnnfuck this shithole of a countrynfuck their elite univeru2026
3645,1,1,this article was so infuriating yet insightful about just one of the many ways that undocumented immigrants are vul…
3646,1,1,you dont need the high pitch ching chong song
3647,1,1,they are not thankful that they can live in europe or uk why demonstration for what go back to your country
3648,1,3,is you dum stupid or retarded milli vanilli muafuas zay hitz bih get me poppin stop tryna be me just stop ud83dudeabu270bud83dudc4cu270bud83dudeab
3649,1,4,oh heu2019s sick in the head and a cunt butu2026
3650,1,1,if the caravan of 7000 people from the u201cshitholeu201d countries of south america are refugees why are they waving theu2026
3651,1,0,he really hates our club what a twat
3652,1,1,translation how do i imagine him very simply just like a gay man can be a faggot a jew can be a kyke thats my my world
3653,1,4,if wanting to protect children from sexual harassment and abuse makes me a feminazi ill take it
3654,1,5,ohmygod this dude is so far up his own ass cunt i feel sorry for anyone who has donated this faggot money
3655,1,0,i try so freaking hard to get to know the people that hang out in my stream and actually care and this shit twat tu2026
3656,1,3,im rated r for retarded
3657,1,1,lmfaooo ainu2019t gun lie dis is dead me ima frail dyke ud83dude2dud83dude2dud83dude2d i beat niggaz up doe so thereu2019s dat
3658,1,1,you already know dumb ass fighting negro
3659,1,1,but the ones higher than us are all the shithole countries the uks france and germanyu2019s ofu2026
3660,1,1,wildebeest migration mara crossing safari travel africa ttot
3661,1,1,ok i roasted a ching chong girl now
3662,1,5,jay inslee is a reptile faggot
3663,1,1,dont come to australian servers ching chong
3664,1,0,just stopped myself from viciously going after some deluded twitter twat who talked smack about the
3665,1,1,id rather do that than listen to ching chong music tbh with u
3666,1,0,in the past 3 months ive seen myself go from the most carefree person itw to the most depressed cunt itw lmaooooou2026
3667,1,4,itu2019s saturday you daft twat well sunday now
3668,1,1,we know you wanted to say nigger hulk
3669,1,3,oh fuck the fuckity fuck off with this bullshit you fucking mongy twat
3670,1,1,give me a bite nigger
3671,1,3,women be like nnretard noises
3672,1,3,how about mongy
3673,1,0,he wasnt talking about democracy or decency twat
3674,1,3,this shit is retarded
3675,1,0,even his dog is a fucking retardud83dude02
3676,1,1,evil cuntnpeople like this in our society
3677,1,1,like a retarded child trump always blames other people for anything he might have any responsibilityu2026
3678,1,0,bro i can here the beeps and boops from here cunt go oil yourself ya robot fag
3679,1,1,trump derides protections for immigrants from u2018shitholeu2019 countries
3680,1,3,jesus christ im retarded
3681,1,1,japan wasis still willing to help you stole our technology digital they hired a spic and spanglish to crash tu2026
3682,1,5,idk some lil faggot iu2019m guessing
3683,1,1,ching chong alertud83cude35ud83cude1aufe0fu2622ufe0f
3684,1,5,ill take the rise body pillow in exchangenngo to hell u fuckin faggot
3685,1,4,what are feminazis fighting for what laws exist on the books that need changing in the…
3686,1,5,its about time that ive been chinned in a club ive been waiting 3 years hit me harder next time faggot
3687,1,1,is your name ching chong or…
3688,1,5,anon is a faggot greentext
3689,1,5,you dont get no points for that faggot ahahah
3690,1,3,these people are mad retarded
3691,1,0,what the fuck this dutch retard armoo collabed with 6ix9ine literally everyone hates him here
3692,1,3,you dont even need to give it this much thought its a retarded idea
3693,1,1,i do northern native americans have mongoloid features like asians look at eskimos su2026
3694,1,3,globalist doesnu2019t mean jew you retard jew jew according to the reflexive property
3695,1,0,hulk hogan lost any respect i had for him after i heard him use the word “nigger”
3696,1,5,wise men say u a faggot
3697,1,4,what a twat
3698,1,1,only russia could become more civilized because the mongol hordes invaded
3699,1,3,hes cool but hes a retard sometimes
3700,1,5,gtimplying im a faggot
3701,1,5,mom bought me a faggot
3702,1,3,who every say i keyboard your retarded
3703,1,3,i swear it gets cold out and mfs want to act retarded
3704,1,5,i want my locs back so bad just dont wanna feel like a big dyke ud83eudd26ud83cudffdu200du2640ufe0f
3705,1,1,armed guards in temple what are we living in a u201cshitholeu201dcountry we will be by the time dt is finishedud83dude21
3706,1,1,i swear whenever i go to my class at vandy and see other black people they’re thinking “what is this nigger doing here”
3707,1,1,yep the writing is so clearly on the wall people come from shithole countries with the shithole attitudes policiu2026
3708,1,1,asians have ching chong eyes
3709,1,3,wtf are you talking about retard
3710,1,0,rudd was a narcissistic twatngillard was the best pm weve hu2026
3711,1,1,shut up nigger
3712,1,3,ok retard
3713,1,1,heres an example of lowlife scumbags from us whos trying to spoil taliban namenthis retarded fanatic torturer clu2026
3714,1,1,must be a real u201cshithole countryu201d where you have to carry arms at a religious ceremony
3715,1,5,everything gay to yo faggot ass
3716,1,3,this anime character isnt asian because she doesnt look asiannnthats almost every anime character retard youu2026
3717,1,1,welp scouter twat has either been reported or he deactivated must vote red get the protecters of illegal aliens out
3718,1,1,qt nung section chant namin huhu u201cin the beningging assert your dominance ching chong 100 boundariesu201d
3719,1,4,drill the cunt
3720,1,1,wait shithole countries i thought the left believed all people cultures and countries were equu2026
3721,1,1,fucked cunt
3722,1,0,what a cunt
3723,1,1,he can call me a spic not gonna lie
3724,1,0,at btg we are compromise to help edu…
3725,1,3,travis scott looks like his retarded little cousin gbye donu2019t ever disrespect my man like that
3726,1,1,wtf is eurafrica
3727,1,4,bullied at school probably the fucking twat
3728,1,4,also apparently apu is not in simpsons any morejust goes to show you how retarded this day and age is
3729,1,1,yall niggas just out here retarded lmao
3730,1,3,pinoy talents no hope to hired minimum requirementsn look like a mongoloidn voice that sounds like a turkeynkadu2026
3731,1,1,kana ne ole le nigger
3732,1,3,for a retard ud83dude02ud83dude02
3733,1,1,u201cno shithole country no shithole country youu2019re the shithole countriesu201d
3734,1,3,its insane zack snyder hasnt died due to mongoloidrelated illness
3735,1,1,why not praise the ability for refugees to go back home that’s what they want it appears…
3736,1,3,were in for it prepare accordingly well come out of this retarded marxist tailspin were in butu2026
3737,1,1,and that quote “it’s okay to be white” which i got mad about about bc 1 this is co…
3738,1,0,chuck person eccojam a1 opn toto venue to play africa by toto on…
3739,1,1,according to fox all immigrants are card carrying members of ms13 like these evil hombres
3740,1,1,look at those hands are they shithole countries hands
3741,1,1,i will never let a ching chong do my nails again
3742,1,4,great goal was going in anyway and you are a twatud83dudc4d
3743,1,5,i mean every single comment is faggot this and faggot that just saying thats a lot of time spent worrying about analud83dude05
3744,1,0,iu2019m such a complicated twat i hate myself
3745,1,1,is that as illegal aliens they have no rights except to return home
3746,1,3,why he sound retarded
3747,1,1,were only listening to santanaworld the whole ride so get ready to channel your inner nigger
